Referring Domain / URL,Target URL,Anchor Text,Anchor Type,Action Recommendation,Primary Risk Factor,Confidence Score,Referring Domain,Page AScore,External Links,Nofollow,Sponsored,Sitewide,Lost Link,First Seen,Last Seen
https://p.eurekster.com/?apdiv=Submit&id&search=Brain%20Power%20Supplement,https://www.performancelab.com/collections/brainpower?srsltid=AfmBOopnAALNXsqMcVrJPaBzWXh53fph9PE0dERsNrop9WKQ2C-lsnrP,https://www.performancelab.com/collections/brainpower?srsltid=AfmBOopnAALNXsqMcVrJPaBzWXh53fph9PE0dERsNrop9WKQ2C-lsnrP,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Brain%20Power%20Supplements,https://www.performancelab.com/collections/brainpower?srsltid=AfmBOorXtlANn8OgosYHinZf8cNKPV7GOYcz7OS05s9ogHQHttgru7Nk,https://www.performancelab.com/collections/brainpower?srsltid=AfmBOorXtlANn8OgosYHinZf8cNKPV7GOYcz7OS05s9ogHQHttgru7Nk,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Brain%20Power%20Supplements,https://www.performancelab.com/collections/brainpower?srsltid=AfmBOorXtlANn8OgosYHinZf8cNKPV7GOYcz7OS05s9ogHQHttgru7Nk,Brainpower,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Anhydrous,https://www.performancelab.com/blogs/stim/caffeine-anhydrous,https://www.performancelab.com/blogs/stim/caffeine-anhydrous,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,195,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Anhydrous,https://www.performancelab.com/blogs/stim/caffeine-anhydrous,"Caffeine Anhydrous: Benefits, Weight Loss and Side Effects",Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,195,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Anhydrous,https://www.performancelab.com/blogs/caffeine-2/caffeine-anhydrous?srsltid=AfmBOorlSmAv-EqyS7_ihAMyYXBjjxPQpfpvUQfqQIhDvr6XN17ffH_o,https://www.performancelab.com/blogs/caffeine-2/caffeine-anhydrous?srsltid=AfmBOorlSmAv-EqyS7_ihAMyYXBjjxPQpfpvUQfqQIhDvr6XN17ffH_o,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,21,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Anhydrous,https://www.performancelab.com/blogs/caffeine-2/caffeine-anhydrous?srsltid=AfmBOorlSmAv-EqyS7_ihAMyYXBjjxPQpfpvUQfqQIhDvr6XN17ffH_o,Caffeine Anhydrous: Benefits for Energy & Fat Loss,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,21,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Content%20Drinks,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Content%20Drinks,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Diet%20Pill,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Diet%20Pill,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Diet%20Pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Diet%20Pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Effect,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Effect,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Free,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Free,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Free%20Diet%20Pill,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Free%20Diet%20Pill,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Free%20Diet%20Pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Free%20Diet%20Pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Pill,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Pill,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Supplement,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Supplement,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2021: Top Performance-Enhanced Stim,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,199,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Supplement,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Supplements,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Supplements,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Tablets,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Caffeine%20Tablets,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Concentrate%20Better,https://www.performancelab.com/blogs/sleep/tart-cherry-juice-vs-capsules,https://www.performancelab.com/blogs/sleep/tart-cherry-juice-vs-capsules,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Concentrate%20Better,https://www.performancelab.com/blogs/sleep/tart-cherry-juice-vs-capsules,Tart Cherry Juice vs Capsules: Which Is Better ...,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Effects%20Caffeine,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Effects%20Caffeine,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Energy%20Pills,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOorG8A3fU7bKJBrH1ZbXH_Oljgn85_kR0lT8VhW48YLUIyGJkCD7,Best Energy Pills to Power Through Your Day in 2025,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Energy%20Pills,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOorG8A3fU7bKJBrH1ZbXH_Oljgn85_kR0lT8VhW48YLUIyGJkCD7,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOorG8A3fU7bKJBrH1ZbXH_Oljgn85_kR0lT8VhW48YLUIyGJkCD7,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Energy%20Pills%20That%20Work,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOorG8A3fU7bKJBrH1ZbXH_Oljgn85_kR0lT8VhW48YLUIyGJkCD7,Best Energy Pills to Power Through Your Day in 2025,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Energy%20Pills%20That%20Work,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOorG8A3fU7bKJBrH1ZbXH_Oljgn85_kR0lT8VhW48YLUIyGJkCD7,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOorG8A3fU7bKJBrH1ZbXH_Oljgn85_kR0lT8VhW48YLUIyGJkCD7,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Energy%20Pills%20That%20Work,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOopan4y1oB2DtXx-bQGuPUf-3AHnA-1Udtrz0WTfx91I_bCCQVEQ,Best Energy Pills to Power Through Your Day in 2025,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,21,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Energy%20Pills%20That%20Work,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOopan4y1oB2DtXx-bQGuPUf-3AHnA-1Udtrz0WTfx91I_bCCQVEQ,https://www.performancelab.com/blogs/energy/energy-pills?srsltid=AfmBOopan4y1oB2DtXx-bQGuPUf-3AHnA-1Udtrz0WTfx91I_bCCQVEQ,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,21,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Fat%20Burner%20Pills,https://www.performancelab.com/blogs/fat-loss/best-fat-burner-supplements,Best Fat Burner Supplements 2021: 10 Best Diet Pills for ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Fat%20Burner%20Pills,https://www.performancelab.com/blogs/fat-loss/best-fat-burner-supplements,https://www.performancelab.com/blogs/fat-loss/best-fat-burner-supplements,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Fat%20Loss%20Supplement,https://www.performancelab.com/blogs/fat-loss/best-fat-burner-supplements,Best Fat Burner Supplements 2022: 10 Best Diet Pills for ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,200,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Fat%20Loss%20Supplement,https://www.performancelab.com/blogs/fat-loss/best-fat-burner-supplements,https://www.performancelab.com/blogs/fat-loss/best-fat-burner-supplements,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,200,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Flex%20Protex,https://www.performancelab.com/products/flex?srsltid=AfmBOopsu25tfuNjUc0u0aj827ltIed-tKwrEQwbK-BS6qrWas8B7VML,Flex Joint Supplement for Healthy Bones & Joints,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,23,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Flex%20Protex,https://www.performancelab.com/products/flex?srsltid=AfmBOopsu25tfuNjUc0u0aj827ltIed-tKwrEQwbK-BS6qrWas8B7VML,https://www.performancelab.com/products/flex?srsltid=AfmBOopsu25tfuNjUc0u0aj827ltIed-tKwrEQwbK-BS6qrWas8B7VML,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,23,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Flex%20Protex&sid=0,https://www.performancelab.com/products/flex?srsltid=AfmBOopsu25tfuNjUc0u0aj827ltIed-tKwrEQwbK-BS6qrWas8B7VML,Flex Joint Supplement for Healthy Bones & Joints,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,23,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Flex%20Protex&sid=0,https://www.performancelab.com/products/flex?srsltid=AfmBOopsu25tfuNjUc0u0aj827ltIed-tKwrEQwbK-BS6qrWas8B7VML,https://www.performancelab.com/products/flex?srsltid=AfmBOopsu25tfuNjUc0u0aj827ltIed-tKwrEQwbK-BS6qrWas8B7VML,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,23,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Inositol%20Benefits,https://www.performancelab.com/blogs/nutrition/inositol-for-men,Inositol for Men - Performance Lab,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,195,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Inositol%20Benefits,https://www.performancelab.com/blogs/nutrition/inositol-for-men,https://www.performancelab.com/blogs/nutrition/inositol-for-men,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,195,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Jim%20Humble%20Miracle%20Mineral%20Supplement,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Best Multivitamin for Men in 2020 for Peak Masculine Vitality ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Jim%20Humble%20Miracle%20Mineral%20Supplement,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Kre%20Alkalyn,https://www.performancelab.com/blogs/nutrition/kre-alkalyn-vs-monohydrate?srsltid=AfmBOoqi6Nwf5Ut_4Xycv4FB1O8ftxs2TkaaowngvTgy7XPfKP7GfqyP,https://www.performancelab.com/blogs/nutrition/kre-alkalyn-vs-monohydrate?srsltid=AfmBOoqi6Nwf5Ut_4Xycv4FB1O8ftxs2TkaaowngvTgy7XPfKP7GfqyP,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Kre%20Alkalyn,https://www.performancelab.com/blogs/nutrition/kre-alkalyn-vs-monohydrate?srsltid=AfmBOoqi6Nwf5Ut_4Xycv4FB1O8ftxs2TkaaowngvTgy7XPfKP7GfqyP,Kre Alkalyn Vs Creatine Monohydrate: Which is The Best?,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,19,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Mineral%20Supplement,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Best Multivitamin for Men in 2020 for Peak Masculine Vitality ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Mineral%20Supplement,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Mineral%20Vitamin,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Best Multivitamin for Men in 2020 for Peak Masculine Vitality ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Mineral%20Vitamin,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Miracle%20Mineral%20Supplement,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Best Multivitamin for Men in 2020 for Peak Masculine Vitality ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Miracle%20Mineral%20Supplement,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Omega3,https://www.performancelab.com/products/omega-3,Performance Lab® Omega 3,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,189,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Omega3,https://www.performancelab.com/products/omega-3,https://www.performancelab.com/products/omega-3,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,189,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Pro%20Lab,https://www.performancelab.com/blogs/wellness,https://www.testolabpro.com/,URL,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,196,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Pro%20Lab,https://www.performancelab.com/blogs/wellness,Testo Lab Pro®,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,196,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Punching%20Bag%20Workout,https://www.performancelab.com/blogs/fitness/benefits-of-a-punching-bag-workout?srsltid=AfmBOopPlAT8TKsSAhMMXmK4LEpRPrHyMWbyWmgKgr2zgF1jY1JUaOr_,5 Punching Bag Workout Benefits for Strength & Stress,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,15,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Punching%20Bag%20Workout,https://www.performancelab.com/blogs/fitness/benefits-of-a-punching-bag-workout?srsltid=AfmBOopPlAT8TKsSAhMMXmK4LEpRPrHyMWbyWmgKgr2zgF1jY1JUaOr_,https://www.performancelab.com/blogs/fitness/benefits-of-a-punching-bag-workout?srsltid=AfmBOopPlAT8TKsSAhMMXmK4LEpRPrHyMWbyWmgKgr2zgF1jY1JUaOr_,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,15,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Pure%20Caffeine,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Best Caffeine Pills of 2020: Performance-Enhanced Stim ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Pure%20Caffeine,https://www.performancelab.com/blogs/stim/best-caffeine-pills,https://www.performancelab.com/blogs/stim/best-caffeine-pills,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,201,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Supplement%20Mineral,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Best Multivitamin for Men in 2020 for Peak Masculine Vitality ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Supplement%20Mineral,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Tart%20Cherry%20Juice%20Capsules,https://www.performancelab.com/blogs/sleep/tart-cherry-juice-vs-capsules,Tart Cherry Juice vs Capsules: Which Is Better? - Performance ...,Phrasing,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,199,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Tart%20Cherry%20Juice%20Capsules,https://www.performancelab.com/blogs/sleep/tart-cherry-juice-vs-capsules,https://www.performancelab.com/blogs/sleep/tart-cherry-juice-vs-capsules,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,199,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Top%20Muscle%20Building%20Supplements,https://www.performancelab.com/blogs/nutrition/best-combo-of-supplements-for-weight-loss-and-muscle-gain,https://www.performancelab.com/blogs/nutrition/best-combo-of-supplements-for-weight-loss-and-muscle-gain,Branded,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,199,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Top%20Muscle%20Building%20Supplements,https://www.performancelab.com/blogs/nutrition/best-combo-of-supplements-for-weight-loss-and-muscle-gain,Best Combination of Supplements for Weight Loss and Muscle ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,199,false,false,false,false,,
https://p.eurekster.com/?apdiv=Submit&id&search=Vitamin%20Mineral%20Supplement,https://www.performancelab.com/blogs/multi/best-multivitamin-for-men,Best Multivitamin for Men in 2020 for Peak Masculine Vitality ...,Exact/Commercial,DISAVOW,Exact-Match Anchor Abuse (Syndicated Placement),High,eurekster.com,0,203,false,false,false,false,,
